pulau_kota,kategori,nama_perumahan,latitude,longitude,link_gmaps
Medan,Subsidi,Sedaya Property Office,3.5987469,98.7345646,https://www.google.com/maps/place/Sedaya+Property+Office/data=!4m7!3m6!1s0x3031317948fc93a3:0x2d0880667b8e0deb!8m2!3d3.5987469!4d98.7345646!16s%2Fg%2F11vy5cnq1w!19sChIJo5P8SHkxMTAR6w2Oe2aACC0?authuser=0&hl=id&rclk=1
Medan,Subsidi,The Grand Menteng Indah,3.5556906,98.7175531,https://www.google.com/maps/place/The+Grand+Menteng+Indah/data=!4m7!3m6!1s0x303130eb81582c6d:0x9d0143203712ebd0!8m2!3d3.5556906!4d98.7175531!16s%2Fg%2F1pzt2jynt!19sChIJbSxYgeswMTAR0OsSNyBDAZ0?authuser=0&hl=id&rclk=1
Medan,Subsidi,CRISTAL JOHOR,3.5253657,98.6701022,https://www.google.com/maps/place/CRISTAL+JOHOR/data=!4m7!3m6!1s0x30313b8a0cce85ed:0xc35a69932bcf7206!8m2!3d3.5253657!4d98.6701022!16s%2Fg%2F11k0m3skqy!19sChIJ7YXODIo7MTARBnLPK5NpWsM?authuser=0&hl=id&rclk=1
Medan,Subsidi,PERUMAHAN TANI ASLI,3.6071429,98.6012066,https://www.google.com/maps/place/PERUMAHAN+TANI+ASLI/data=!4m7!3m6!1s0x30312f6cd710ee8b:0xa2ed44f019383ba9!8m2!3d3.6071429!4d98.6012066!16s%2Fg%2F11l1lykn7s!19sChIJi-4Q12wvMTARqTs4GfBE7aI?authuser=0&hl=id&rclk=1
Medan,Subsidi,Komplek Habitat,3.5703834,98.6177774,https://www.google.com/maps/place/Komplek+Habitat/data=!4m7!3m6!1s0x30312fa7dec678ad:0xe67e82365d977550!8m2!3d3.5703834!4d98.6177774!16s%2Fg%2F11g7z6l4vt!19sChIJrXjG3qcvMTARUHWXXTaCfuY?authuser=0&hl=id&rclk=1
Medan,Subsidi,Komplek Perumahan IAIN - SU,3.6259143,98.7080978,https://www.google.com/maps/place/Komplek+Perumahan+IAIN+-+SU/data=!4m7!3m6!1s0x303133d3f71563dd:0x8cd38a64420a503e!8m2!3d3.6259143!4d98.7080978!16s%2Fg%2F11b7j7jl50!19sChIJ3WMV99MzMTARPlAKQmSK04w?authuser=0&hl=id&rclk=1
Medan,Subsidi,Perumahan Mulia Residence Jl. Klambir Lima,3.6203299,98.5980815,https://www.google.com/maps/place/Perumahan+Mulia+Residence+Jl.+Klambir+Lima/data=!4m7!3m6!1s0x30312f68a3867271:0x566074c4ac99cfae!8m2!3d3.6203299!4d98.5980815!16s%2Fg%2F11g10g3zbx!19sChIJcXKGo2gvMTARrs-ZrMR0YFY?authuser=0&hl=id&rclk=1
Medan,Subsidi,Savana Meteorologi Regency,3.6228049,98.7091288,https://www.google.com/maps/place/Savana+Meteorologi+Regency/data=!4m7!3m6!1s0x303133d5d7a92eb7:0xea86ccea10309ec0!8m2!3d3.6228049!4d98.7091288!16s%2Fg%2F11d_8h1z5j!19sChIJty6p19UzMTARwJ4wEOrMhuo?authuser=0&hl=id&rclk=1
Medan,Subsidi,ARTA MARELAN RESIDENCE,3.695245,98.6575139,https://www.google.com/maps/place/ARTA+MARELAN+RESIDENCE/data=!4m7!3m6!1s0x30312df3ae6f82d3:0x89269b8bcdb97f14!8m2!3d3.695245!4d98.6575139!16s%2Fg%2F11jnmzgp3y!19sChIJ04JvrvMtMTARFH-5zYubJok?authuser=0&hl=id&rclk=1
Medan,Subsidi,Perumahan Griya Klambir Indah 2,3.6285459,98.591159,https://www.google.com/maps/place/Perumahan+Griya+Klambir+Indah+2/data=!4m7!3m6!1s0x30312db4d569630b:0x5408e41244b44cea!8m2!3d3.6285459!4d98.591159!16s%2Fg%2F11h44ptprc!19sChIJC2Np1bQtMTAR6ky0RBLkCFQ?authuser=0&hl=id&rclk=1
Medan,Subsidi,"New Tulip, Perumnas Griya Martubung 3 Medan",3.6945188,98.7030209,"https://www.google.com/maps/place/New+Tulip,+Perumnas+Griya+Martubung+3+Medan/data=!4m7!3m6!1s0x303133ed0535d1c1:0x8e9951edceee1890!8m2!3d3.6945188!4d98.7030209!16s%2Fg%2F11tx6hj4h0!19sChIJwdE1Be0zMTARkBjuzu1RmY4?authuser=0&hl=id&rclk=1"
Medan,Subsidi,Perumahan Senda RESIDENCE,3.584739,98.8196129,https://www.google.com/maps/place/Perumahan+Senda+RESIDENCE/data=!4m7!3m6!1s0x303137eeff010263:0xa581073ef3e15940!8m2!3d3.584739!4d98.8196129!16s%2Fg%2F11h_z0w1zg!19sChIJYwIB_-43MTARQFnh8z4HgaU?authuser=0&hl=id&rclk=1
Medan,Subsidi,Perumahan Taman Asri,3.4787716,98.6765893,https://www.google.com/maps/place/Perumahan+Taman+Asri/data=!4m7!3m6!1s0x30313b474af5526d:0x482e36912e908df5!8m2!3d3.4787716!4d98.6765893!16s%2Fg%2F11f4r20rpr!19sChIJbVL1Skc7MTAR9Y2QLpE2Lkg?authuser=0&hl=id&rclk=1
Medan,Subsidi,CLUSTER MEDAN TANJUNG SELAMAT - DREGALLE 1,3.5334681,98.5855638,https://www.google.com/maps/place/CLUSTER+MEDAN+TANJUNG+SELAMAT+-+DREGALLE+1/data=!4m7!3m6!1s0x303125f057afc9fd:0xd5904aa2a3fb8493!8m2!3d3.5334681!4d98.5855638!16s%2Fg%2F11f2b6hl5k!19sChIJ_cmvV_AlMTARk4T7o6JKkNU?authuser=0&hl=id&rclk=1
Medan,Subsidi,Perumahan Yasa Mekro Minimalis III,3.5804791,98.5746079,https://www.google.com/maps/place/Perumahan+Yasa+Mekro+Minimalis+III/data=!4m7!3m6!1s0x30312fb6f48fbd4f:0x65a264ca53046bf1!8m2!3d3.5804791!4d98.5746079!16s%2Fg%2F11fncv2hjf!19sChIJT72P9LYvMTAR8WsEU8pkomU?authuser=0&hl=id&rclk=1
Medan,Subsidi,The Adamaris Residence,3.5186382,98.7680627,https://www.google.com/maps/place/The+Adamaris+Residence/data=!4m7!3m6!1s0x303131da93f2a3c1:0x6d25bfba12724f68!8m2!3d3.5186382!4d98.7680627!16s%2Fg%2F11b8tbyvfv!19sChIJwaPyk9oxMTARaE9yErq_JW0?authuser=0&hl=id&rclk=1
Medan,Subsidi,Simpang pemda,3.5419653,98.6244885,https://www.google.com/maps/place/Simpang+pemda/data=!4m7!3m6!1s0x30312fe04a0d8c33:0xa8ca23495e3c0785!8m2!3d3.5419653!4d98.6244885!16s%2Fg%2F11khmb060q!19sChIJM4wNSuAvMTARhQc8Xkkjyqg?authuser=0&hl=id&rclk=1
Medan,Elite,Perumahan Elite 2,3.5721461,98.628471,https://www.google.com/maps/place/Perumahan+Elite+2/data=!4m7!3m6!1s0x30312fb040cb951f:0xcfba2fc0ade7baee!8m2!3d3.5721461!4d98.628471!16s%2Fg%2F11byld2jh1!19sChIJH5XLQLAvMTAR7rrnrcAvus8?authuser=0&hl=id&rclk=1
Medan,Elite,Citra Garden,3.5491244,98.6584111,https://www.google.com/maps/place/Citra+Garden/data=!4m7!3m6!1s0x30312f77483d640d:0x66de426ec4a291b!8m2!3d3.5491244!4d98.6584111!16s%2Fg%2F11k6d8tq6j!19sChIJDWQ9SHcvMTARGylK7CbkbQY?authuser=0&hl=id&rclk=1
Medan,Elite,Komplek perumahan elit setia budi medan,3.5524518,98.6309739,https://www.google.com/maps/place/Komplek+perumahan+elit+setia+budi+medan/data=!4m7!3m6!1s0x30312f456410f045:0x9411d342a2014497!8m2!3d3.5524518!4d98.6309739!16s%2Fg%2F11ks16ygny!19sChIJRfAQZEUvMTARl0QBokLTEZQ?authuser=0&hl=id&rclk=1
Medan,Elite,River Valley Resort Home,3.4681678,98.6367828,https://www.google.com/maps/place/River+Valley+Resort+Home/data=!4m7!3m6!1s0x3031249f23a55c6b:0x98d1908ff70e8dd8!8m2!3d3.4681678!4d98.6367828!16s%2Fg%2F11bzt8x9rr!19sChIJa1ylI58kMTAR2I0O94-Q0Zg?authuser=0&hl=id&rclk=1
Medan,Elite,The Grand Menteng Indah,3.5548674,98.7183674,https://www.google.com/maps/place/The+Grand+Menteng+Indah/data=!4m7!3m6!1s0x3031309643185c29:0x9576575c810f0fc5!8m2!3d3.5548674!4d98.7183674!16s%2Fg%2F11b808mmzf!19sChIJKVwYQ5YwMTARxQ8PgVxXdpU?authuser=0&hl=id&rclk=1
Medan,Elite,Kompleks Taman Elite Rajawali,3.5815189,98.6330598,https://www.google.com/maps/place/Kompleks+Taman+Elite+Rajawali/data=!4m7!3m6!1s0x30312e4b574fbc59:0x796656c7b6c441c!8m2!3d3.5815189!4d98.6330598!16s%2Fg%2F11dxqbbh8h!19sChIJWbxPV0suMTARHERse2xllgc?authuser=0&hl=id&rclk=1
Medan,Elite,Golden Palace,3.542841,98.6602806,https://www.google.com/maps/place/Golden+Palace/data=!4m7!3m6!1s0x303130002f169f05:0xba223c71e5e51ab0!8m2!3d3.542841!4d98.6602806!16s%2Fg%2F11b8c35z_6!19sChIJBZ8WLwAwMTARsBrl5XE8Iro?authuser=0&hl=id&rclk=1
Medan,Elite,Halton Place - Menteng Indah,3.5562508,98.7220339,https://www.google.com/maps/place/Halton+Place+-+Menteng+Indah/data=!4m7!3m6!1s0x3031309440f878e9:0x25d82a6a4e68402f!8m2!3d3.5562508!4d98.7220339!16s%2Fg%2F11csqhcz13!19sChIJ6Xj4QJQwMTARL0BoTmoq2CU?authuser=0&hl=id&rclk=1
Medan,Elite,Perumahan Royal Mansion,3.7158772,98.6389248,https://www.google.com/maps/place/Perumahan+Royal+Mansion/data=!4m7!3m6!1s0x3036d2bf53668d21:0x669a359344196e85!8m2!3d3.7158772!4d98.6389248!16s%2Fg%2F11c5_prfdp!19sChIJIY1mU7_SNjARhW4ZRJM1mmY?authuser=0&hl=id&rclk=1
Medan,Elite,Eco Park Residence Medan,3.5323992,98.6926964,https://www.google.com/maps/place/Eco+Park+Residence+Medan/data=!4m7!3m6!1s0x30313a9ad7572d33:0xdbe0fad856ada0c6!8m2!3d3.5323992!4d98.6926964!16s%2Fg%2F11c7t0x7d3!19sChIJMy1X15o6MTARxqCtVtj64Ns?authuser=0&hl=id&rclk=1
Medan,Elite,Medan Resort City,3.5110966,98.6755253,https://www.google.com/maps/place/Medan+Resort+City/data=!4m7!3m6!1s0x30313ac4ecf63db5:0x932f96d305e9ecd!8m2!3d3.5110966!4d98.6755253!16s%2Fg%2F11c2ly28t1!19sChIJtT327MQ6MTARzZ5eMG35Mgk?authuser=0&hl=id&rclk=1
Medan,Elite,Perumahan Classic 2,3.5587405,98.6413614,https://www.google.com/maps/place/Perumahan+Classic+2/data=!4m7!3m6!1s0x30312feadd49a67f:0xc749ac04b64bcc08!8m2!3d3.5587405!4d98.6413614!16s%2Fg%2F11byp6h1s0!19sChIJf6ZJ3eovMTARCMxLtgSsScc?authuser=0&hl=id&rclk=1
Medan,Elite,Twin Luxury,3.5564672,98.6312896,https://www.google.com/maps/place/Twin+Luxury/data=!4m7!3m6!1s0x30312f2364e1db99:0xabf2ac3519545620!8m2!3d3.5564672!4d98.6312896!16s%2Fg%2F11ngt08prr!19sChIJmdvhZCMvMTARIFZUGTWs8qs?authuser=0&hl=id&rclk=1
Medan,Elite,Givency One,3.6089069,98.6171026,https://www.google.com/maps/place/Givency+One/data=!4m7!3m6!1s0x30312e617cc8aa73:0x66deca9495c6ff2f!8m2!3d3.6089069!4d98.6171026!16s%2Fg%2F11cnwlp50g!19sChIJc6rIfGEuMTARL__GlZTK3mY?authuser=0&hl=id&rclk=1
Medan,Elite,PERUMAHAN ELITE GARDEN,3.5192372,98.7237655,https://www.google.com/maps/place/PERUMAHAN+ELITE+GARDEN/data=!4m7!3m6!1s0x30313b78f347d231:0x851092caa8621e45!8m2!3d3.5192372!4d98.7237655!16s%2Fg%2F11jwg7xtj5!19sChIJMdJH83g7MTARRR5iqMqSEIU?authuser=0&hl=id&rclk=1
Medan,Elite,The Grand Menteng Indah,3.5556906,98.7175531,https://www.google.com/maps/place/The+Grand+Menteng+Indah/data=!4m7!3m6!1s0x303130eb81582c6d:0x9d0143203712ebd0!8m2!3d3.5556906!4d98.7175531!16s%2Fg%2F1pzt2jynt!19sChIJbSxYgeswMTAR0OsSNyBDAZ0?authuser=0&hl=id&rclk=1
Medan,Elite,Bukit Hijau Regency,3.5642524,98.6287807,https://www.google.com/maps/place/Bukit+Hijau+Regency/data=!4m7!3m6!1s0x30312fbcea10c817:0x7725fbdc670f7029!8m2!3d3.5642524!4d98.6287807!16s%2Fg%2F11c5898pkc!19sChIJF8gQ6rwvMTARKXAPZ9z7JXc?authuser=0&hl=id&rclk=1
Medan,Elite,Mutiara Residence,3.6144843,98.7152122,https://www.google.com/maps/place/Mutiara+Residence/data=!4m7!3m6!1s0x303131633a787439:0x7965f0db942c00a6!8m2!3d3.6144843!4d98.7152122!16s%2Fg%2F1pzwdpntc!19sChIJOXR4OmMxMTARpgAslNvwZXk?authuser=0&hl=id&rclk=1
Medan,Elite,PERUMAHAN THE IMPERIUM - SUNGGAL MEDAN,3.578484,98.613927,https://www.google.com/maps/place/PERUMAHAN+THE+IMPERIUM+-+SUNGGAL+MEDAN/data=!4m7!3m6!1s0x30312f6a9035a525:0x52bcb58ffd7e5c6e!8m2!3d3.578484!4d98.613927!16s%2Fg%2F11qs518__j!19sChIJJaU1kGovMTARblx-_Y-1vFI?authuser=0&hl=id&rclk=1
Medan,Elite,Royal Sumatera,3.5221469,98.6423537,https://www.google.com/maps/place/Royal+Sumatera/data=!4m7!3m6!1s0x3031252c2e8df0fb:0xa62045540546dff0!8m2!3d3.5221469!4d98.6423537!16s%2Fg%2F11g1qgbwx7!19sChIJ-_CNLiwlMTAR8N9GBVRFIKY?authuser=0&hl=id&rclk=1
Medan,Elite,PERUMAHAN THE IMPERIUM - SUNGGAL MEDAN,3.578484,98.613927,https://www.google.com/maps/place/PERUMAHAN+THE+IMPERIUM+-+SUNGGAL+MEDAN/data=!4m7!3m6!1s0x30312f6a9035a525:0x52bcb58ffd7e5c6e!8m2!3d3.578484!4d98.613927!16s%2Fg%2F11qs518__j!19sChIJJaU1kGovMTARblx-_Y-1vFI?authuser=0&hl=id&rclk=1
Medan,Elite,Perumahan MayFair,3.5317715,98.6299405,https://www.google.com/maps/place/Perumahan+MayFair/data=!4m7!3m6!1s0x3031252cf4d261dd:0x3185b94b9056f382!8m2!3d3.5317715!4d98.6299405!16s%2Fg%2F11rcmrs006!19sChIJ3WHS9CwlMTARgvNWkEu5hTE?authuser=0&hl=id&rclk=1
Medan,Elite,Perumahan J Elite,3.5362911,98.6615342,https://www.google.com/maps/place/Perumahan+J+Elite/data=!4m7!3m6!1s0x30313b0008f6a50f:0x6febec052836dae9!8m2!3d3.5362911!4d98.6615342!16s%2Fg%2F11wc2t_b2p!19sChIJD6X2CAA7MTAR6do2KAXs628?authuser=0&hl=id&rclk=1
Medan,Elite,Twin Luxury,3.5564672,98.6312896,https://www.google.com/maps/place/Twin+Luxury/data=!4m7!3m6!1s0x30312f2364e1db99:0xabf2ac3519545620!8m2!3d3.5564672!4d98.6312896!16s%2Fg%2F11ngt08prr!19sChIJmdvhZCMvMTARIFZUGTWs8qs?authuser=0&hl=id&rclk=1
Medan,Elite,perumahan green petunia,3.5213271,98.6023718,https://www.google.com/maps/place/perumahan+green+petunia/data=!4m7!3m6!1s0x303125bd7d98f8cf:0xe67f1508e739668!8m2!3d3.5213271!4d98.6023718!16s%2Fg%2F11gbl2tb72!19sChIJz_iYfb0lMTARaJZzjlDxZw4?authuser=0&hl=id&rclk=1
Medan,Elite,KOMPLEK PERUMAHAN ROYAL SUITE,3.5390482,98.6399994,https://www.google.com/maps/place/KOMPLEK+PERUMAHAN+ROYAL+SUITE/data=!4m7!3m6!1s0x3031255fbb1a9767:0x1692a7328ac69f74!8m2!3d3.5390482!4d98.6399994!16s%2Fg%2F11f3wr0h91!19sChIJZ5cau18lMTARdJ_GijKnkhY?authuser=0&hl=id&rclk=1
Medan,Elite,Villa Menara Mas,3.6045544,98.6693305,https://www.google.com/maps/place/Villa+Menara+Mas/data=!4m7!3m6!1s0x303131e66986a0b7:0x50b5604d90fb7db2!8m2!3d3.6045544!4d98.6693305!16s%2Fg%2F11b7stswpw!19sChIJt6CGaeYxMTARsn37kE1gtVA?authuser=0&hl=id&rclk=1
Medan,Elite,Royal Sembada Village,3.5453915,98.6353937,https://www.google.com/maps/place/Royal+Sembada+Village/data=!4m7!3m6!1s0x30312f602705260d:0x90a11927600526f3!8m2!3d3.5453915!4d98.6353937!16s%2Fg%2F11rszmdvgd!19sChIJDSYFJ2AvMTAR8yYFYCcZoZA?authuser=0&hl=id&rclk=1
Medan,Elite,Grand Elite II No.A3-A4,3.5722309,98.6283918,https://www.google.com/maps/place/Grand+Elite+II+No.A3-A4/data=!4m7!3m6!1s0x30312fdeeeb0b5f9:0xfe10b303ddf20d62!8m2!3d3.5722309!4d98.6283918!16s%2Fg%2F11p0x6n_5s!19sChIJ-bWw7t4vMTARYg3y3QOzEP4?authuser=0&hl=id&rclk=1
Medan,Elite,CRISTAL JOHOR,3.5253657,98.6701022,https://www.google.com/maps/place/CRISTAL+JOHOR/data=!4m7!3m6!1s0x30313b8a0cce85ed:0xc35a69932bcf7206!8m2!3d3.5253657!4d98.6701022!16s%2Fg%2F11k0m3skqy!19sChIJ7YXODIo7MTARBnLPK5NpWsM?authuser=0&hl=id&rclk=1
Medan,Elite,Komplek marcopolo residence,3.504295,98.64458,https://www.google.com/maps/place/Komplek+marcopolo+residence/data=!4m7!3m6!1s0x3031256003cb62d9:0xd7eba2881833adb9!8m2!3d3.504295!4d98.64458!16s%2Fg%2F11j1t73q7s!19sChIJ2WLLA2AlMTARua0zGIii69c?authuser=0&hl=id&rclk=1
Medan,Elite,Prime house,3.5974251,98.6418806,https://www.google.com/maps/place/Prime+house/data=!4m7!3m6!1s0x30312f68fbe860a5:0x84fa56cee66ac1b1!8m2!3d3.5974251!4d98.6418806!16s%2Fg%2F11rcq633c5!19sChIJpWDo-2gvMTARscFq5s5W-oQ?authuser=0&hl=id&rclk=1
Medan,Elite,KOMPLEK GRAND MONACO,3.5145505,98.6669943,https://www.google.com/maps/place/KOMPLEK+GRAND+MONACO/data=!4m7!3m6!1s0x30313acec0df0acd:0xa5b85351638455f0!8m2!3d3.5145505!4d98.6669943!16s%2Fg%2F11b806mr7l!19sChIJzQrfwM46MTAR8FWEY1FTuKU?authuser=0&hl=id&rclk=1
Medan,Elite,Komplek Habitat,3.5703834,98.6177774,https://www.google.com/maps/place/Komplek+Habitat/data=!4m7!3m6!1s0x30312fa7dec678ad:0xe67e82365d977550!8m2!3d3.5703834!4d98.6177774!16s%2Fg%2F11g7z6l4vt!19sChIJrXjG3qcvMTARUHWXXTaCfuY?authuser=0&hl=id&rclk=1
Medan,Elite,Taman Setia Budi Indah (TASBIH) 1,3.5651535,98.6373474,https://www.google.com/maps/place/Taman+Setia+Budi+Indah+%28TASBIH%29+1/data=!4m7!3m6!1s0x30312fc0916d2cd5:0xc791fcb3331ad806!8m2!3d3.5651535!4d98.6373474!16s%2Fg%2F11f11ptnwb!19sChIJ1SxtkcAvMTARBtgaM7P8kcc?authuser=0&hl=id&rclk=1
Medan,Elite,Sapphire Regency,3.5720405,98.705109,https://www.google.com/maps/place/Sapphire+Regency/data=!4m7!3m6!1s0x303131a5710a4e35:0xffa27e371a312711!8m2!3d3.5720405!4d98.705109!16s%2Fg%2F11qqv5v4kz!19sChIJNU4KcaUxMTAREScxGjd-ov8?authuser=0&hl=id&rclk=1
Medan,Elite,Komplek Polonia Riverview,3.5667794,98.6839368,https://www.google.com/maps/place/Komplek+Polonia+Riverview/data=!4m7!3m6!1s0x3031304719d98719:0xdbb40c7ca61595a4!8m2!3d3.5667794!4d98.6839368!16s%2Fg%2F11dxl9b0tl!19sChIJGYfZGUcwMTARpJUVpnwMtNs?authuser=0&hl=id&rclk=1
Medan,Elite,Komplek Karya Kasih Mansion,3.5325552,98.6714061,https://www.google.com/maps/place/Komplek+Karya+Kasih+Mansion/data=!4m7!3m6!1s0x30313aa57965d1f1:0xe88de2745005d1dd!8m2!3d3.5325552!4d98.6714061!16s%2Fg%2F11hb4dgm7g!19sChIJ8dFleaU6MTAR3dEFUHTijeg?authuser=0&hl=id&rclk=1
Medan,Elite,Kompleks Grand Polonia,3.5702465,98.673119,https://www.google.com/maps/place/Kompleks+Grand+Polonia/data=!4m7!3m6!1s0x3031303a71be1203:0x62364fc24a477dbc!8m2!3d3.5702465!4d98.673119!16s%2Fg%2F11c0qgp_7w!19sChIJAxK-cTowMTARvH1HSsJPNmI?authuser=0&hl=id&rclk=1
Medan,Elite,Komplek setia budi indah 1,3.5695652,98.6370932,https://www.google.com/maps/place/Komplek+setia+budi+indah+1/data=!4m7!3m6!1s0x30312f34ed9075d1:0x4cd55a31bf45a91f!8m2!3d3.5695652!4d98.6370932!16s%2Fg%2F11r2r87s8f!19sChIJ0XWQ7TQvMTARH6lFvzFa1Uw?authuser=0&hl=id&rclk=1
Medan,Elite,Show Unit The Grandis (Royal Botanica Park),3.5069375,98.6376875,https://www.google.com/maps/place/Show+Unit+The+Grandis+%28Royal+Botanica+Park%29/data=!4m7!3m6!1s0x303125a8a9c7f691:0x48cf4aa518e2c139!8m2!3d3.5069375!4d98.6376875!16s%2Fg%2F11ths9pgcr!19sChIJkfbHqaglMTAROcHiGKVKz0g?authuser=0&hl=id&rclk=1
Medan,Elite,Natural Harmony | Komplek Perumahan Medan,3.5061263,98.6670017,https://www.google.com/maps/place/Natural+Harmony+%7C+Komplek+Perumahan+Medan/data=!4m7!3m6!1s0x30313bfdfecd4c55:0xbfc96a6ebd8e1c41!8m2!3d3.5061263!4d98.6670017!16s%2Fg%2F11h7q548hc!19sChIJVUzN_v07MTARQRyOvW5qyb8?authuser=0&hl=id&rclk=1
Medan,Elite,Komplek Cemara Hijau,3.6397623,98.6930967,https://www.google.com/maps/place/Komplek+Cemara+Hijau/data=!4m7!3m6!1s0x3031323f96afcd33:0x25751ca67f901c9a!8m2!3d3.6397623!4d98.6930967!16s%2Fg%2F11b63vxswp!19sChIJM82vlj8yMTARmhyQf6YcdSU?authuser=0&hl=id&rclk=1
Medan,Elite,Royal Bali (Perumahan),3.7045572,98.6498106,https://www.google.com/maps/place/Royal+Bali+%28Perumahan%29/data=!4m7!3m6!1s0x3036d3007136478b:0x631372e6101a2d26!8m2!3d3.7045572!4d98.6498106!16s%2Fg%2F11y8vzcwy9!19sChIJi0c2cQDTNjARJi0aEOZyE2M?authuser=0&hl=id&rclk=1
Medan,Elite,Komplek perumahan mewah,3.6516623,98.7613435,https://www.google.com/maps/place/Komplek+perumahan+mewah/data=!4m7!3m6!1s0x30313554de1e0f49:0x88238b5f11fb183e!8m2!3d3.6516623!4d98.7613435!16s%2Fg%2F11nmqcnx0v!19sChIJSQ8e3lQ1MTARPhj7EV-LI4g?authuser=0&hl=id&rclk=1
Medan,Elite,Komplek Cemara Kuta,3.6416833,98.7081714,https://www.google.com/maps/place/Komplek+Cemara+Kuta/data=!4m7!3m6!1s0x303133b5bf788631:0xcec7204c7f959f3f!8m2!3d3.6416833!4d98.7081714!16s%2Fg%2F11c6_htmsr!19sChIJMYZ4v7UzMTARP5-Vf0wgx84?authuser=0&hl=id&rclk=1
Medan,Elite,Perumahan Arcadia Regency,3.6150866,98.6542738,https://www.google.com/maps/place/Perumahan+Arcadia+Regency/data=!4m7!3m6!1s0x30312f7accae1b5b:0xb86b7d8794808302!8m2!3d3.6150866!4d98.6542738!16s%2Fg%2F11hpt73775!19sChIJWxuuzHovMTARAoOAlId9a7g?authuser=0&hl=id&rclk=1
Medan,Elite,Perumahan Grand Nusa Setia Budi,3.554937,98.6252402,https://www.google.com/maps/place/Perumahan+Grand+Nusa+Setia+Budi/data=!4m7!3m6!1s0x30312f9bc8f36173:0x5aa95c5a98c5b077!8m2!3d3.554937!4d98.6252402!16s%2Fg%2F11bw47djj1!19sChIJc2HzyJsvMTARd7DFmFpcqVo?authuser=0&hl=id&rclk=1
Medan,Elite,Citraland Gama City,3.6063376,98.7256116,https://www.google.com/maps/place/Citraland+Gama+City/data=!4m7!3m6!1s0x3031316e8d2f4395:0xdc8a503762228e51!8m2!3d3.6063376!4d98.7256116!16s%2Fg%2F1pzxcf9pg!19sChIJlUMvjW4xMTARUY4iYjdQitw?authuser=0&hl=id&rclk=1
Medan,Elite,Perumahan Milala Mas,3.5402184,98.6620472,https://www.google.com/maps/place/Perumahan+Milala+Mas/data=!4m7!3m6!1s0x3031300840473529:0x32e71afcee066baf!8m2!3d3.5402184!4d98.6620472!16s%2Fg%2F11cn9s1vjz!19sChIJKTVHQAgwMTARr2sG7vwa5zI?authuser=0&hl=id&rclk=1
Medan,Elite,Cemara Indah,3.6427198,98.6789095,https://www.google.com/maps/place/Cemara+Indah/data=!4m7!3m6!1s0x3031326bb28a2e89:0x1275383f4f60fc1a!8m2!3d3.6427198!4d98.6789095!16s%2Fg%2F11ddzfn3v3!19sChIJiS6KsmsyMTARGvxgTz84dRI?authuser=0&hl=id&rclk=1
Medan,Elite,Perumahan Menteng Raya,3.5687936,98.7161956,https://www.google.com/maps/place/Perumahan+Menteng+Raya/data=!4m7!3m6!1s0x303130efc1e02291:0xaa0d468d322182cf!8m2!3d3.5687936!4d98.7161956!16s%2Fg%2F11bz_032ly!19sChIJkSLgwe8wMTARz4IhMo1GDao?authuser=0&hl=id&rclk=1
Pekanbaru,Subsidi,Perumahan Griya BPG,0.5331704,101.4889286,https://www.google.com/maps/place/Perumahan+Griya+BPG/data=!4m7!3m6!1s0x31d5ad42cc7d6cdd:0x5cda48c61dfe1183!8m2!3d0.5331704!4d101.4889286!16s%2Fg%2F11p10l7fm_!19sChIJ3Wx9zEKt1TERgxH-HcZI2lw?authuser=0&hl=id&rclk=1
Pekanbaru,Subsidi,Perumahan Bumi Tuah Negeri,0.5700522,101.4827061,https://www.google.com/maps/place/Perumahan+Bumi+Tuah+Negeri/data=!4m7!3m6!1s0x31d5adbd7436f6dd:0xb6b2f6069bc3263d!8m2!3d0.5700522!4d101.4827061!16s%2Fg%2F11hnk6_24_!19sChIJ3fY2dL2t1TERPSbDmwb2srY?authuser=0&hl=id&rclk=1
Pekanbaru,Subsidi,Rumah Subsidi Pekanbaru | Kantor Pemesanan,0.4732419,101.5062845,https://www.google.com/maps/place/Rumah+Subsidi+Pekanbaru+%7C+Kantor+Pemesanan/data=!4m7!3m6!1s0x31d5afb7f1757ed5:0xf7ee339a3506f6ef!8m2!3d0.4732419!4d101.5062845!16s%2Fg%2F11svk7y9w7!19sChIJ1X518bev1TER7_YGNZoz7vc?authuser=0&hl=id&rclk=1
Pekanbaru,Subsidi,Perumahan Citra Madani,0.5387193,101.4737906,https://www.google.com/maps/place/Perumahan+Citra+Madani/data=!4m7!3m6!1s0x31d5ac4c01673125:0x382788cdd470e8e3!8m2!3d0.5387193!4d101.4737906!16s%2Fg%2F11f3n23rsv!19sChIJJTFnAUys1TER4-hw1M2IJzg?authuser=0&hl=id&rclk=1
Pekanbaru,Subsidi,Perumahan Go Green,0.4632691,101.4700853,https://www.google.com/maps/place/Perumahan+Go+Green/data=!4m7!3m6!1s0x31d5af367286e665:0x5e86bf177cbab198!8m2!3d0.4632691!4d101.4700853!16s%2Fg%2F11jgwkczxs!19sChIJZeaGcjav1TERmLG6fBe_hl4?authuser=0&hl=id&rclk=1
